review_id,text,rating,sentiment_label,sentiment_5class,text_length,split
sent_002258,điểm trừ là k có micro phone,2,negative,rating_2,7,train
sent_002259,Vận chuyển lâu,2,negative,rating_2,3,train
sent_002260,Tai nghe âm lượng khá nhỏ,2,negative,rating_2,6,train
sent_002261,Tai nghe dùng được 2 ngày thì bị hư thế này ạ,2,negative,rating_2,12,test
sent_002262,Đc 1 bên tai,2,negative,rating_2,4,train
sent_002263,"Săn 12/12 hàng về lâu và chỉ nghe được 1 bên tai, đóng gói ổn nên cho 2 sao",2,negative,rating_2,19,train
sent_002264,Nghe thì được nhưng có vđề là âm thanh trái phải bị ngược tai,2,negative,rating_2,14,train
sent_002265,"Mic hư, nghe tạm ổn",2,negative,rating_2,5,train
sent_002266,"Sản phẩm bị xước mạnh, không biết do sản xuất hay vận chuyển",2,negative,rating_2,13,train
sent_002267,Tai nghe bị ngược bên chỉ nghe nhạc chứ k chs game dc shsbjdjdj,2,negative,rating_2,14,train
sent_002268,"Âm thanh ko chân thực lắm, nó bị ồm ồm í",2,negative,rating_2,11,test
sent_002269,Chất lượng sản phẩm không được tốt cho lắm,2,negative,rating_2,9,train
sent_002270,Không kết nối đc mong shop tư vấn,2,negative,rating_2,8,valid
sent_002271,Dùng k tốt lắm,2,negative,rating_2,4,train
sent_002272,Chất lượng âm thanh khi sử dụng ko hài lòng cho lắm,2,negative,rating_2,12,test
sent_002273,chả biết do tai nghe do máy mà đeo tai nghe vào gọi video call bên kia k nghe dc mình nói,2,negative,rating_2,22,train
sent_002274,Giao hàng khá lâu hơn 1 tuần mới nhận được hàng,2,negative,rating_2,11,train
sent_002275,Giao hàng nhanh nhưng lần này nhận tai nghe không chất lượng như 2 lần trước mua,3,neutral,rating_3,17,train
sent_002276,Bao bì sản phẩm đẹp nhưng bên nghe được bên không,3,neutral,rating_3,11,train
sent_002277,Tiền ít không đánh giá chất lượng,3,neutral,rating_3,7,test
sent_002278,Tiền nào của ấy,3,neutral,rating_3,4,train
sent_002279,Đúng là tiền nào của nấy,3,neutral,rating_3,6,train
sent_002280,Nên cân nhắc trước khi mua,3,neutral,rating_3,6,train
sent_002281,Chất lượng tai nghe thì bình thường không có gì nổi bật,3,neutral,rating_3,12,train
sent_002282,Tai nghe trông đẹp nhưng bị hỏng 1 bên,3,neutral,rating_3,9,train
sent_002283,"Cái tai nghe về bề ngoài thì ok , đóng gói cẩn thận nhưng tùy máy mà nó tương thích nhé, nhưng gần như là không phù hợp",3,neutral,rating_3,28,train
sent_002284,"Tai nghe đẹp , rẻ nhưng chỉ nghe được 1 tai",3,neutral,rating_3,11,train
sent_002285,Hàng tạm ổn nghe k đc ấm lắm cố gắng phát triển nha sẽ ủng hộ shop ọ,3,neutral,rating_3,18,test
sent_002286,"Mình tai trâu , hay nghe nhạc , thích nổi chất âm bass , tai nghe này rẻ mua về cho ai nhu cầu thấp , tai nghe âm bass chét yếu , đã test qua , mua 2 sp đều vậy cả , tai phone ko dành cho game , nhạc đặc biệt là edm hay tóm lại là ko ok về phần music , mà shop ship từ tàu nên đổi hàng khó haiz",3,neutral,rating_3,76,train
sent_002287,Tạm,3,neutral,rating_3,1,test
sent_002288,Nhưng thật sự thì ko biết cái kẹp dùng làm sao bên ngoài thì ok,3,neutral,rating_3,15,test
sent_002289,Tiếc ghê 🤧,3,neutral,rating_3,3,test
sent_002290,"Quá tệ! Ship nhầm hàng không bên nào liên hệ được với cửa hàng, cửa hàng sẽ không cung cấp địa chỉ",1,negative,rating_1,22,train
sent_002291,"Tai nghe có màu trắng, và đơn đặt hàng dành riêng cho tai nghe màu trắng",1,negative,rating_1,16,train
sent_002292,Màu sắc không chính xác tại thời điểm giao hàng,1,negative,rating_1,10,test
sent_002293,"Cửa hàng đã thay nhầm dây màu trắng với dây tai nghe màu đen, nhưng một bên bị đứt, giống như cái lọ",1,negative,rating_1,23,valid
sent_002294,Mua trắng nhận đen ?? Không có đại diện của Nt,1,negative,rating_1,11,train
sent_002295,Giao hàng sai mẫu mã :)) Mong ae xem xét,1,negative,rating_1,10,test
sent_002296,Các mục dí dỏm nhét vào máy tính xách tay không được nới lỏng,1,negative,rating_1,14,train
sent_002297,Cửa hàng có thái độ quản lý kém đối với người da trắng và da đen,1,negative,rating_1,16,train
sent_002298,"Hình ảnh toàn màu trắng, nhưng lỗi gửi lại tai nghe có nắp lưng màu đen",1,negative,rating_1,16,train
sent_002299,Luôn luôn nhút nhát 😥,1,negative,rating_1,5,valid
sent_002300,Mình đặt 2sp nhưng cửa hàng giao 1sp mà tiền vẫn chi 2sp,1,negative,rating_1,13,test
sent_002301,Mình mới nghe 1 lần mà nt shop ko trả lời,1,negative,rating_1,11,test
sent_002302,"Mình đặt 2c nhưng giao 1c, bên ngoài hộp có ghi rõ 2c nhưng hộp chỉ có 1c => nên mình nghĩ đây là cố ý chứ không phải vô ý",1,negative,rating_1,31,valid
sent_002303,Tôi đã mua chiếc tai nghe và đưa nó cho tôi,1,negative,rating_1,11,train
sent_002304,"Mình mua 2 cửa hàng giao 1 kèm 2 tiền, mình nhắn tin nhưng cửa hàng không phản hồi",1,negative,rating_1,19,train
sent_002305,"Tai nghe màu trắng, nhưng điều ngạc nhiên là màu xanh lam 🤦🏻‍♀️",1,negative,rating_1,13,valid
sent_002306,"Bạn có biết hàng rẻ mà chất lượng cao sẽ không đắt, nhưng ít nhất nên giao hàng nguyên chiếc? kbh lần mua thứ hai!",1,negative,rating_1,25,valid
sent_002307,"Mua màu trắng và phát ra màu xanh, một bên tai nghe bị hư, xin vui lòng tránh sử dụng lừa đảo này :)",1,negative,rating_1,24,valid
sent_002308,"Màu giao hàng không chính xác, vui lòng đặt màu trắng thành màu xanh lam! Không hài lòng",1,negative,rating_1,18,test
sent_002309,"Đã đặt hàng màu trắng nhưng gửi lại màu đen, sau đó gửi tin nhắn không đóng cửa hàng mà không thấy hồi âm",1,negative,rating_1,24,train
sent_002310,Mới nhận hàng-mở hàng ra xem bên em nó,1,negative,rating_1,9,train
sent_002311,Mua màu trắng nhưng có ship đến màu xanh dương 🙄,1,negative,rating_1,11,train
sent_002312,Đặt màu trắng thành màu xanh lam :)),1,negative,rating_1,8,train
sent_002313,"Nghe có vẻ nhỏ bé, trông thô kệch và mỏng manh, thua xa son phấn và hình ảnh! Cửa hàng nên chụp ảnh thật",1,negative,rating_1,24,valid
sent_002314,"Xóa dòng chữ trắng xanh ?? Nếu không, nó có nghĩa là",1,negative,rating_1,12,train
sent_002315,Sản phẩm bạn vừa mua bị lỗi âm thanh,1,negative,rating_1,9,test
sent_002316,Màu trắng chuyển sang màu xanh lam! Chủ sở hữu không muốn đại diện,1,negative,rating_1,14,test
sent_002317,Màu xanh trắng mà cửa hàng đặt đã giao nhầm thật đáng thất vọng,1,negative,rating_1,14,train
sent_002318,"Nghe được hai ngày, một bên không nghe được, càng không",1,negative,rating_1,11,test
sent_002319,Sẽ không tốt nếu bạn thử sử dụng một lần,1,negative,rating_1,10,test
sent_002320,"Đối với những sản phẩm như cc, sau khi mất một tai, Dell có thể nghe thấy nó",1,negative,rating_1,18,train
sent_002321,"Đặt hàng 2 mà còn 1, hàng hai còn cần tiền bảo sao cửa hàng thiếu ý thức",1,negative,rating_1,18,train
sent_002322,"Vài ngày sau, tai nghe của tôi bị hỏng",1,negative,rating_1,9,train
sent_002323,Sản phẩm không tốt chút nào,1,negative,rating_1,6,valid
sent_002324,"Hàng kém chất lượng, dùng được 4 đến 5 ngày là có dấu hiệu bị rè, nút đậy cũng lỏng lẻo, mình thấy không chắc chắn, có dấu hiệu bị rỉ",1,negative,rating_1,31,train
sent_002325,Cả hai tai đều hư :(,1,negative,rating_1,6,train
sent_002326,Nghe được ba ngày thì mẹ làm hỏng tai nghe,1,negative,rating_1,10,train
sent_002327,"Quả thật, dù trả bao nhiêu cũng không có lý do gì để hủy sản phẩm, nghĩ rằng 45k nên dừng lại",1,negative,rating_1,22,train
sent_002328,Đặt màu trắng trong cũng có thể là sai hoặc thực,1,negative,rating_1,11,train
sent_002329,"Mình không muốn đại diện, thái độ của mình trước khi mua cũng rất thú vị :))) Hỏi đại diện kbh",1,negative,rating_1,21,train
sent_002330,nhàm chán,1,negative,rating_1,2,train
sent_002331,Thật thất vọng với cửa hàng này,1,negative,rating_1,7,train
sent_002332,Hàng về được 20 ngày mà bà mất công nghe lời,1,negative,rating_1,11,train
sent_002333,"Mình mua tai nghe gọi điện không được, bấm nhận hàng không đổi được, chán quá",1,negative,rating_1,16,train
sent_002334,"Đã nhận hàng, nhưng thực sự không hài lòng",1,negative,rating_1,9,train
sent_002335,"Tai nghe gửi 1 bên nghe được âm thanh bên kia không nghe được âm thanh, hàng trả lại 29k cũng kém lắm",1,negative,rating_1,23,train
sent_002336,Trung tâm mua sắm trông thật điên rồ,1,negative,rating_1,8,train
sent_002337,đó là khủng khiếp,1,negative,rating_1,4,train
sent_002338,Tai nghe có chất lượng âm thanh kém,1,negative,rating_1,8,train
sent_002339,Sau khi kết nối tai nghe sẽ tự động bật siri một cách tự động và liên tục,1,negative,rating_1,18,train
sent_002340,"Tai nghe không thể được sử dụng như đồ chơi, vì vậy chúng đắt một cách phi lý nếu bạn không mua",1,negative,rating_1,22,train
sent_002341,Tai nghe có thể sử dụng trong 1 ngày,1,negative,rating_1,9,test
sent_002342,"Chất lượng kém, nhắn tin bên tai nghe nhỏ rồi ra tiệm k rep :)))))))))))))",1,negative,rating_1,15,train
sent_002343,"Sau khi mua hàng, mang đi test tai nghe giá này cũng rất rẻ nhưng chất lượng thì rất kém và thất vọng",1,negative,rating_1,23,valid
sent_002344,"Tai nghe đã bị điếc một ngày, và tất cả đều bị điếc",1,negative,rating_1,13,valid
sent_002345,"Hàng fake người ta không mua được, không mua được, không nghe được thì tước dây",1,negative,rating_1,16,valid
sent_002346,Tiếc gì một trung tâm mua sắm,1,negative,rating_1,7,train
sent_002347,Sản phẩm không được thanh toán tại đây theo yêu cầu,1,negative,rating_1,11,valid
sent_002348,Bị hỏng sau 2 tuần sử dụng,1,negative,rating_1,7,train
sent_002349,Tai nghe dở quá mà order báo 15/3 mà mãi đến 21/3 mới nhận hàng và nói là thành công,1,negative,rating_1,20,valid
sent_002350,Tại sao bạn lại muốn bán những thứ xấu cho người khác?,1,negative,rating_1,12,valid
sent_002351,Hàng ko đúng mẫu,2,negative,rating_2,4,train
sent_002352,"Giao hàng kém , nhân viên giao lâu , cần phản ánh",1,negative,rating_1,12,train
sent_002353,Âm thanh quá kém,1,negative,rating_1,4,train
sent_002354,Chân tai nghe quá lỏng cắm k nhận dc,1,negative,rating_1,9,train
sent_002355,Nhìn giống trong ảnh nhưng nghe không hay,2,negative,rating_2,8,train
sent_002356,Tai nghe đéo có mic a e ạ,1,negative,rating_1,8,test
sent_002357,Tai nghe bên to bên nhỏ :((((,1,negative,rating_1,7,train
sent_002358,tai bên phải bị giật,2,negative,rating_2,5,test
sent_002359,Tại nghe đeo cho vui còn không hề hay tại nghe không có bass nghe toàn trebs,2,negative,rating_2,17,valid
sent_002360,Tai nghe k cắm đc vào đt,2,negative,rating_2,7,train
sent_002361,Giao hangg quá lâu,1,negative,rating_1,4,train
sent_002362,"Hàng giao nhanh, nghe được nhưng bị lỗi",3,neutral,rating_3,8,test
sent_002363,"Mua 1 cái Bluetooth , 3 cái có đây nhưng chỉ dùng đc 1 cái có dây",1,negative,rating_1,17,valid
sent_002364,"Mình mua 2 cái, 1 cái thì nghe bị giật 1 chút điện, 1 cái thì 1 bên k nghe gì hết",1,negative,rating_1,22,test
sent_002365,Lỗi sản phẩm,2,negative,rating_2,3,train
sent_002366,Chất lượng sản phẩm quá kém,1,negative,rating_1,6,train
sent_002367,"Tồi, nhưng 1k nên ko đòi hỏi",1,negative,rating_1,7,train
sent_002368,"Mua 2 sản phẩm tính tiền 2 mà giao chỉ có 1 thôi,shop lam ăn k uy tín cho lắm",1,negative,rating_1,20,train
sent_002369,Chất lượng ko ổn,2,negative,rating_2,4,train
sent_002370,Hàng giống hình nhưng chất lượng quá kém,1,negative,rating_1,8,test
sent_002371,Âm thanh dở,2,negative,rating_2,3,train
sent_002372,Tuy là không hy vọng gì của rẻ nhưng cái việc rò điện là o thể chấp nhận,1,negative,rating_1,18,train
sent_002373,"Gia công quá kém ko giống ảnh chụp, đúng là quảng cáo ae mua cho vui chứ chán lắm đặt 5 cái có 50k mà đc tầm 2 cái còn tương đối ok còn lại cái nghe đc cái ko ,nghe kém 10k đc v là cx ổn r",1,negative,rating_1,49,train
sent_002374,tai nghe bi ro dien,2,negative,rating_2,5,train
sent_002375,Vừa mua về dây đã gần đất r,1,negative,rating_1,8,train
sent_002376,"Sản phẩm như hình, đủ, đã test: nghe thấy tiếng nhưng rất dở, k có chút bass nào, tệ kể cả với vs giá 10k",1,negative,rating_1,25,train
sent_002377,Mua 6 sp mà giao có 5 sp,1,negative,rating_1,8,train
sent_002378,"Vẫn biết mua hàng rẻ thì ko có đồ đẹp mà đồ chán quá thì cũng hơi ko hài lòng, tai nghe chỉ nghe đc 1 tai",1,negative,rating_1,27,train
sent_002379,Rắc cắm lúc nghe dc lúc ko động và mất học tự dừng bì hát khi nghe,1,negative,rating_1,17,train
sent_002380,chán🐵🐵,1,negative,rating_1,1,valid
sent_002381,Hơi chập chờn,1,negative,rating_1,3,train
sent_002382,Tiền nào của đấy,3,neutral,rating_3,4,valid
sent_002383,"Tai nghe không có mic, dây mỏng, âm thanh không thật sự tốt, nghe cho có thì được",1,negative,rating_1,18,train
sent_002384,Vừa mới về tai nghe đã không dùng được,1,negative,rating_1,9,train
sent_002385,Nó cũng phế phẩm thôi nha mn đồ rẻ tiền mà 101010101010101010000,1,negative,rating_1,12,train
sent_002386,"Đơn hàng giao cực kỳ chậm, gói hàng sơ sài",1,negative,rating_1,10,train
sent_002387,Sản phẩm tạm đc 😇,3,neutral,rating_3,5,train
sent_002388,Tai nghe ko ra j cả,1,negative,rating_1,6,valid
sent_002389,Sản phẩm kém chất lượng,1,negative,rating_1,5,test
sent_002390,Âm thanh rất tệ,1,negative,rating_1,4,train
sent_002391,Nghe được 1 tai lỗi hơi reffff,1,negative,rating_1,7,train
sent_002392,"TAi nghe , chỉ nghe được giọng nói thôi , nghe nhiều rè mà chói tai , bass thì hầu như kh có , tiếng rẻ , chất liệu oặt tà là vằn",1,negative,rating_1,33,valid
sent_002393,"Bass, treb bay hết thua cả tai nghe mua 1k săn flashsale :)) ok shop",1,negative,rating_1,15,train
sent_002394,Mua 3 sp gửi 2 sp,1,negative,rating_1,6,train
sent_002395,Sản phẩm mới có thể là em lm gật gật gù lưng realmi c3 ko biết đường gửi ảnh xem phim tinh cam cua ca non nớt nhưng vẫn có tiền ăn học chưa có ATM của tao mk chính sách,1,negative,rating_1,41,train
sent_002396,Hàng đẹp nhưng vì là hàng rẻ chất lượng âm thanh không được như ý,1,negative,rating_1,15,train
sent_002397,"Dây ngắn, cắm vào loạn điện thoại",1,negative,rating_1,7,train
sent_002398,"Hang dom kinh khung, mua 1 daay tai nghe chat luong khong tot con khong vua voi đt nữa chứ, 1 dây sat thi sạt lau dô kinh khung",1,negative,rating_1,29,train
sent_002399,Ship hơi lâu,2,negative,rating_2,3,train
sent_002400,Đeo đau tai,2,negative,rating_2,3,train
sent_002401,Dây lỏng lẻo âm thanh lúc có lúc không,2,negative,rating_2,9,train
sent_002402,Tai nghe không rõ,2,negative,rating_2,4,train
sent_002403,Tiền nào của đấy chán thực sự,1,negative,rating_1,7,test
sent_002404,Chất lượng âm thanh kém,1,negative,rating_1,5,train
sent_002405,Tai nghe 1 bên hở điện ~~,1,negative,rating_1,7,test
sent_002406,Chất lượng đúng là tiền nào của đó,1,negative,rating_1,8,train
sent_002407,Hàng chán luôn ý tưởng ok cơ hazzz giao thì chậm nữa ý,1,negative,rating_1,13,train
sent_002408,Sao em ko nghe đc v shop?,2,negative,rating_2,7,train
sent_002409,1 tai to 1 tai nhỏ,2,negative,rating_2,6,train
sent_002410,"Đúng là tiền nào của đó,đặt 5 cái thì chỉ 2cái nghe tạm đc,còn lại thì như vứt bỏ,tệ",1,negative,rating_1,19,test
sent_002411,"Chất lượng sản phẩm kém, nghe chán phèo",1,negative,rating_1,8,valid
sent_002412,Sp bị hở điện,2,negative,rating_2,4,test
sent_002413,Nghe ổn mà giao tận 11 ngày,2,negative,rating_2,7,train
sent_002414,tai nghe không mic mọi người nhé tránh nhầm lẫn mà phí thời gian đợi hàng,1,negative,rating_1,16,test
sent_002415,Chất lượng tốt nhưng bị bong sơn,3,neutral,rating_3,7,valid
sent_002416,"Tai nghe âm thanh rất nhỏ, bật max mới nghe được",1,negative,rating_1,11,train
sent_002417,"Tai nghe không rõ tiếng,Giao hàng lâu",1,negative,rating_1,7,valid
sent_002418,Tai nghe đang nghe nó cứ chỉnh full âm lượng,2,negative,rating_2,10,train
sent_002419,sản phẩm rất dễ hỏng,1,negative,rating_1,5,train
sent_002420,Bị điếc 1 tai,2,negative,rating_2,4,train
sent_002421,giao hàng lâu phải mất 1 tuần mới có hàng,2,negative,rating_2,10,train
sent_002422,Nghe khá rè,2,negative,rating_2,3,test
sent_002423,Chất lượng sản phẩm bthg,3,neutral,rating_3,5,train
sent_002424,Như shit,1,negative,rating_1,2,train
sent_002425,Loa thì dè,2,negative,rating_2,3,train
sent_002426,Dùng k đc,2,negative,rating_2,3,valid
sent_002427,"Cứ đụng nhẹ là nó lại mất tiếng, nghe đc 1 tai, lỗi",1,negative,rating_1,13,train
sent_002428,Mọi người mua nên cẩn thận ⚠⚠⚠⚠,1,negative,rating_1,7,valid
sent_002429,Hở điện,2,negative,rating_2,2,train
sent_002430,Đeo vào giật cho phát rung tai,2,negative,rating_2,7,train
sent_002431,"Trong đó lại có 1 tai nghe bị lỗi, còn 4 tai nghe",1,negative,rating_1,13,valid
sent_002432,1 cái nghe đc 1 cái chỉ đc 1 tai,1,negative,rating_1,10,train
sent_002433,chán quá,1,negative,rating_1,2,test
sent_002434,"Chú ý tai nghe bị tình trạng bên to, bên nhỏ, âm lượng ko đều nhau",2,negative,rating_2,16,valid
sent_002435,dù sao vs giá 10k thì k có gì phàn nàn,3,neutral,rating_3,11,train
sent_002436,như giá của nó vậy,3,neutral,rating_3,5,test
sent_002437,Nhưng shop ơi sao thẻ nhớ chẳng nhận jì vậy,2,negative,rating_2,10,train
sent_002438,đeo cực kì đau tai,1,negative,rating_1,5,train
sent_002439,Lúc nghe được lúc không,2,negative,rating_2,5,train
sent_002440,Bình bị bong quai xách tay cầm 1 bên,2,negative,rating_2,9,valid
sent_002441,Bị thoát hơi nước ở nắp mặc dù đã đóng kỹ nắp khi đựng nước đá,2,negative,rating_2,16,train
sent_002442,"bị lỗi phần miệng bình, tróc phần mạ",1,negative,rating_1,8,test
sent_002443,bị 1 chút lỗi nhỏ ở phần nắp,2,negative,rating_2,8,valid
sent_002444,"Số móc mẻ tùm lum, nhìn thấy gớm ghê, giao hàng ko kiểm tra trước khi giao",1,negative,rating_1,17,train
sent_002445,Mua về bộ kim không dùng được,2,negative,rating_2,7,train
sent_002446,Mua lần 1 đồng hồ không chạy,2,negative,rating_2,7,valid
sent_002447,Máy k chạy được,2,negative,rating_2,4,train
sent_002448,Kim mỏng manh quá hcuuf fuxduyzkgzxghxhculykkyjfhfjfjfzgkxgxkkxggjcycychhc,1,negative,rating_1,6,train
sent_002449,Kìm đồng hộ bị cong không rõ nguyên nhân,2,negative,rating_2,9,train
sent_002450,"Keo dán dở, dán có 1 ngày tự động bung keo",2,negative,rating_2,11,train
sent_002451,Hàng bằng xốp nên hơi thất vọng mình chưa lắp nên k biết có chạy đc ko,2,negative,rating_2,17,valid
sent_002452,"Giờ chạy sai, shop đã liên hệ và gửi cho cái khác",2,negative,rating_2,12,train
sent_002453,Đúng là sp ít tiền,1,negative,rating_1,5,train
sent_002454,Đồng hồ tặng không giống với đồng hồ gốc => ko lắp được kim,2,negative,rating_2,14,train
sent_002455,Đồng hồ lúc quay lúc ko là sao ta,2,negative,rating_2,9,train
sent_002456,Đồng hồ kèm theo không dùng được,2,negative,rating_2,7,test
sent_002457,Đồng hồ chạy được 1 ngày xong không chạy nữa,2,negative,rating_2,10,test
sent_002458,Đặt mua màu vàng thì shop giao màu đen,2,negative,rating_2,9,valid
sent_002459,Chăm sóc khách hàng chưa tốt,2,negative,rating_2,6,train
sent_002460,Có 1 máy ko lắp dc kim nhé,2,negative,rating_2,8,train
sent_002461,Bị gãy ngay kim phút,2,negative,rating_2,5,test
sent_002462,cây lau nầy chỉ phù hợp cho sàn nhà ít bẩn,3,neutral,rating_3,11,train
sent_002463,"Mình kì vọng em này xịt ra nước đun sôi như kiểu bàn là hơi nhưng trên thực tế ko như vậy, cấu tạo cũng rất bình thường thôi, ko có gì ghê gớm",3,neutral,rating_3,34,valid
sent_002464,Xịt hoài không ra nước,1,negative,rating_1,5,test
sent_002465,"Mình mua về hơn 1 tuần nhưng hôm nay mới đập hộp khui ra xài, nhưng sao ko thể bấm nước được, hình như bị lỗi kỷ thuật là phải, nhờ Tiki hỗ trợ gấp",2,negative,rating_2,35,train
sent_002466,Tiki có thể đổi hoặc giao đủ cho tôi phụ kiện ko? Không có nắp đậy thì tôi đổ nước vào đâu vậy,2,negative,rating_2,23,test
sent_002467,"Mình mới nhận hàng chiều nay, máy bị lỗi rồi",2,negative,rating_2,10,train
sent_002468,Miếng lau bị rách còn phần xịt nước bị lỏng không sử dụng được yêu cầu hỗ trợ gấp,1,negative,rating_1,19,train
sent_002469,Sản phẩm mình mua về miếng dán màu đen để dán miếng lau nhà bị bong ra mỗi khi lột miếng lau ra để giặt,1,negative,rating_1,25,valid
sent_002470,Mình mới nhận hàng vừa mở ra thì thấy cái cần xịt nước bị hư không xịt đc,2,negative,rating_2,18,valid
sent_002471,"Bông lau đựng trong túi nilon kiểu gia công, cảm giác chất lượng ko tốt như hàng trong gian hàng Lock & Lock",2,negative,rating_2,23,train
sent_002472,"Tôi đã nhận hàng, nhưng shop giao hàng thiếu 2 miếng bông lau",2,negative,rating_2,13,train
sent_002473,"Đầu phun không hoạt động, các bộ phận tháo ra khó khăn",1,negative,rating_1,12,test
sent_002474,Ba me mình nhận cây lau nhà hôm ngày 5/1 nhưng cây không lắp được vào bình xịt,2,negative,rating_2,18,train
sent_002475,Mình mới lắp để sử dụng mà không xịt ra tia,2,negative,rating_2,11,train
sent_002476,"Sản phẩm không phun nước được đâu, mọi người đừng ham",2,negative,rating_2,11,train
sent_002477,"Vừa sử dụng được 1 tuần , tay bóp xịt nước bị hư kg ra nước được, đổi lại được kg vậy ? Hơi buồn",1,negative,rating_1,25,train
sent_002478,"mua về dùng không được,thiếu chi tiết lấp không được, lần này mua hàng tiki quá thất vọng",1,negative,rating_1,18,train
sent_002479,Lắp ráp vào khớp nhưng xịt nước không được shop oi! Đề nghị đổi,1,negative,rating_1,14,train
sent_002480,"Vừa dùng đã bị rỉ nước, nước trong bình tràn hết ra sàn, hơi thất vọng 😓",1,negative,rating_1,17,train
sent_002481,Mình lắp sản phẩm theo hướng dẫn nhưng xịt không ra nước,2,negative,rating_2,12,train
sent_002482,"Sp không sử dụng được, không xịt nước được",1,negative,rating_1,9,train
sent_002483,"Tay cầm lỏng lẻo, xịt không ra nước, mình muốn đổi trả hàng",1,negative,rating_1,13,train
sent_002484,"Sản phẩm dùng ko đc, shop có thể cho em cách liên lạc để đổi trả dc k ạ?",2,negative,rating_2,19,valid
sent_002485,"Mình mua 3 lần nhưng hết 2 lần là cây bị rỉ nước,",1,negative,rating_1,13,train
sent_002486,Đã nhận hàng nhưng sp bị lỗi chỗ tay cầm xịt nước kg sd dc,2,negative,rating_2,15,train
sent_002487,"Mới lắp vào dùng đã hỏng vòi xịt, mất toi cây lau nhà",1,negative,rating_1,13,train
sent_002488,"Xài được 1 tháng thì đã bị hư, bị cả 2 cây",1,negative,rating_1,12,train
sent_002489,"Tệ, như đồ chơi con nít",1,negative,rating_1,6,train
sent_002490,Vòi xịt lỏng lúc xịt dc lúc Ko yêu cầu shop ktra lại,1,negative,rating_1,13,test
sent_002491,Hàng lần này chậm quá 13 ngày mới nhận đc,1,negative,rating_1,10,valid
sent_002492,"Quá tệ, nhanh hư hơn tưởng tượng",1,negative,rating_1,7,train
sent_002493,Dơ bẩn,1,negative,rating_1,2,train
sent_002494,Miếng giẻ rất dễ bong,2,negative,rating_2,5,valid
sent_002495,"Lau lâu, không tiện mấy",1,negative,rating_1,5,train
sent_002496,Qa te,1,negative,rating_1,2,test
sent_002497,Đặt 2 chiếc tiki giao hàng 1 chiếc tính tiền 2 chiếc,1,negative,rating_1,12,train
sent_002498,o xài đc,2,negative,rating_2,3,train
sent_002499,"Bảo hành rất tào lao, vợ mình xài rất kỹ có mua cover tránh trầy xước vỏ sạc và lau chùi rất kỹ, khi trả bảo hành cho mình là 1 cái tai nghe cũ mèm dơ lấm lem đầy rái tai, tra thông tin Web apple thì ko ra ngày bảo hành chỉ có thông tin sp",1,negative,rating_1,58,valid
sent_002500,"Mình mới đặt hàng lúc tối qua sáng đã giao, quá nhanh và nhanh chóng đập họp ra là xem thì chất lượng sản phẩm quá kém",3,neutral,rating_3,27,train
sent_002501,"Trong 2 tháng sử dụng tai trái có vài lần bị trục trặc, nhưng mình khởi động lại thì lại nghe bình thường, đến nay thì tai nghe bên trái đã ko hoạt động nữa",2,negative,rating_2,35,valid
sent_002502,"Mình có một đơn hàng mua sản phẩm hồi tháng 8 năm trước, gần một tháng nay tai nghe của mình bị lỗi nên mình gọi bảo hành và câu trả lời nhận được sau bao nhiêu lần từ chối và kéo dài thời gian là:",1,negative,rating_1,46,train
sent_002503,"Chiều hôm 30/12 mình có đặt mua sản phẩm, thời gian giao hàng 2h ok nhưng sản phẩm giao tới tuy còn seal nhưng là đã đóng lại sau khi qua hải quan, bên trong hộp sạc cực kì bẩn, bẩn vào cả tai nghe, cũng vì vậy mà mình lau sơ và không biết bị trầy, cứ tưởng là vết bẩn",1,negative,rating_1,62,test
sent_002504,"Nhận được tai nghe thì đập hộp ngay, và nhận được sản phẩm tệ",1,negative,rating_1,14,train
sent_002505,Mình mua cách đây hai ngày và phát hiện ra lỗi bị hở khớp nối như nhiều người nhưng nghỉ là do lỗi chung,2,negative,rating_2,24,test
sent_002506,"Mình cũng giống nhiều bạn gặp vấn đề thỉnh thoảng tai trái ko có kết nối, mối nối ko liền lạc khiến tai bị bắt bụi rất khó chịu , serial trên hộp đựng và trên tai nghe ko trùng nhau mặc dù mình bóc seal hộp",1,negative,rating_1,47,train
sent_002507,Tôi nhận tai nghe bị không có âm thanh tai trái đã liên hệ với Tiki yêu cầu đổi trả/bảo hành ngay trong ngày và tổng đài Tiki hẹn tôi sẽ trả lời tôi trong 3 ngày,2,negative,rating_2,37,valid
sent_002508,Pin của 2 tai lệch nhau nhiều,2,negative,rating_2,7,train
sent_002509,"Mình mua sản phẩm ngày 04/05/2019, sử dụng đến ngày 27/4/2020 thì lăn ra lỗi ko nghe, ko sạc, ko kết nối đc, tức là còn 8 ngày để bảo hành",1,negative,rating_1,31,train
sent_002510,Nghe nhạc thật sự dỡ tệ,1,negative,rating_1,6,test
sent_002511,"Tai nghe dùng ổn, duy chỉ có việc gửi bảo hành từ cuối tháng 12/2019 tới giờ đã là tháng 3 vẫn ko trả lại hàng do gửi đi nước ngoài bảo hành mà chưa về dc, có thỏa thuận đổi hàng open box nhưng cả tháng trời hứa hẹn shop vẫn ko liên lạc lại, mọi người lưu ý khi gửi bảo hành nhé",2,negative,rating_2,65,train
