query_id,query,k,rank,score,doc_id,retrieved_text,is_relevant_manual,notes
q05,"Khách hàng phàn nàn gì về đóng gói, hộp hoặc bao bì?",10,5,0.8285887241363525,rag_HomeLifestyle_15633010828,"Gần 40k nhưng vẫn đẹp, ko thể so sánh với hàng mấy trăm nhưng với mức giá này thì : tốt 👍🏻",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q05,"Khách hàng phàn nàn gì về đóng gói, hộp hoặc bao bì?",10,6,0.8277981281280518,rag_HomeLifestyle_15639380414,"Hàng đẹp, shop gói hàng bọc xốp kĩ càng. Mặc dù vậy, vẫn có 1 hộp dưới cùng bị móp. Nhưng đó là điều ko tránh khỏi khi vận chuyển, nên vẫn không sao. Hàng mới mua, chưa xài nhiều, nên để xem nếu ok thì mình lại ủng hộ. Hi vọng shop vẫn đảm bảo chất lượng hàng hoá + đóng hàng. Cảm ơn",1,1: hộp dưới cùng bị móp; liên quan hộp/đóng gói.
q05,"Khách hàng phàn nàn gì về đóng gói, hộp hoặc bao bì?",10,7,0.8275505304336548,rag_HomeLifestyle_13515738274,"Khăn đồ xôi dạng hình vuông thông dụng, CÓ BO (MAY) VIỀN 4 CẠNH CHẮC CHẮN, là phẳng và đóng gói cẩn thận. - Khăn lưới vải tuyn này dùng để lót các loại khay hấp, xửng hấp, vỉ hấp, nồi hấp, giá hấp, chõ hấp đồ xôi... giúp xôi chín mụp, mềm lâu, không bị khô trên nhão dưới, không bị dính nồi, lấy dỡ xôi dễ dàng, dễ cọ rửa nồi xong.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q05,"Khách hàng phàn nàn gì về đóng gói, hộp hoặc bao bì?",10,8,0.8272553086280823,rag_HomeLifestyle_15448122959,"Mẫu giống như hình, nhưng đóng gói sơ xài, là đồ nhựa nhưng chỉ bỏ vô thùng chứ k cuốn thêm gì để bảo vệ, khi nhận bị nứt 1 vết lớn ở chỗ góc hộp",1,"1: đóng gói sơ sài, đồ nhựa bị nứt góc hộp."
q05,"Khách hàng phàn nàn gì về đóng gói, hộp hoặc bao bì?",10,9,0.8270952701568604,rag_HomeLifestyle_16037399618,- Hộp có van xoay chọn ngày để bảo quản thực phẩm hợp lý,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q05,"Khách hàng phàn nàn gì về đóng gói, hộp hoặc bao bì?",10,10,0.8270221948623657,rag_Fashion_14362243355,Hàng giao nhanh nhưng gói hàng chỉ dán 1 miếng bill ở ngoài thôi nên hộp bị móp. Sản phẩm dùng tốt và rất có ích. Số lượng chuẩn không thiếu. Sẽ mua lại lần sau.,1,"1: gói hàng chỉ dán bill, hộp bị móp."
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,3,1,0.8600762486457825,rag_HomeLifestyle_8766005506,"đóng gói đẹp, chắc chắn, giao hàng nhanh. hộp vải không mỏng manh như mình nghĩ, nói chung là sạch, đẹp, không có mùi, ưng lắm luôn",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,3,2,0.8599569797515869,rag_HomeLifestyle_8815823421,"Đóng gói ổn, cb hàng và giao nhanh. Hộp vải giao đủ và đúng màu đúng size. Đựng đc mấy đồ linh tinh hoặc nhẹ nhẹ nhìn gọn gàng hơn nha ♥️👍",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,3,3,0.8596327900886536,rag_HomeLifestyle_9190790696,Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng.,1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,5,1,0.8600762486457825,rag_HomeLifestyle_8766005506,"đóng gói đẹp, chắc chắn, giao hàng nhanh. hộp vải không mỏng manh như mình nghĩ, nói chung là sạch, đẹp, không có mùi, ưng lắm luôn",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,5,2,0.8599569797515869,rag_HomeLifestyle_8815823421,"Đóng gói ổn, cb hàng và giao nhanh. Hộp vải giao đủ và đúng màu đúng size. Đựng đc mấy đồ linh tinh hoặc nhẹ nhẹ nhìn gọn gàng hơn nha ♥️👍",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,5,3,0.8596327900886536,rag_HomeLifestyle_9190790696,Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng.,1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,5,4,0.8591036796569824,rag_HealthBeauty_16081658872,"Shop gói hàng cẩn thận, giao hàng nhanh. Sản phẩm có kiểu dáng đúng mô tả nhưng không biết chất lượng thế nào vì chưa sử dụng. Shiper nhiệt tình, thân thiện.bjdkkkxooenxnhekkw",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,5,5,0.8590134382247925,rag_HealthBeauty_14686296127,"Sản phẩm giao đúng loại và đủ số lượng. Hàng được đóng gói cẩn thận, yên tâm về chất lượng",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,1,0.8600762486457825,rag_HomeLifestyle_8766005506,"đóng gói đẹp, chắc chắn, giao hàng nhanh. hộp vải không mỏng manh như mình nghĩ, nói chung là sạch, đẹp, không có mùi, ưng lắm luôn",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,2,0.8599569797515869,rag_HomeLifestyle_8815823421,"Đóng gói ổn, cb hàng và giao nhanh. Hộp vải giao đủ và đúng màu đúng size. Đựng đc mấy đồ linh tinh hoặc nhẹ nhẹ nhìn gọn gàng hơn nha ♥️👍",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,3,0.8596327900886536,rag_HomeLifestyle_9190790696,Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng.,1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,4,0.8591036796569824,rag_HealthBeauty_16081658872,"Shop gói hàng cẩn thận, giao hàng nhanh. Sản phẩm có kiểu dáng đúng mô tả nhưng không biết chất lượng thế nào vì chưa sử dụng. Shiper nhiệt tình, thân thiện.bjdkkkxooenxnhekkw",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,5,0.8590134382247925,rag_HealthBeauty_14686296127,"Sản phẩm giao đúng loại và đủ số lượng. Hàng được đóng gói cẩn thận, yên tâm về chất lượng",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,6,0.8577590584754944,rag_HomeLifestyle_7121993105,"Hộp khá to nha, đựng dc khá nhiều pk và mỹ phẩm tránh dơ, shop đóng gói đủ, giá rẻ mà giao nhanh nữa nè",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,7,0.8577325940132141,rag_Fashion_14871000328,"Sản phẩm đuọc đóng gói theo chuẩn quốc tế, có ngoại quan như mô tả. Số lượng giao đủ, thời gian gian hàng hợp lý.",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,8,0.8569613695144653,rag_HomeLifestyle_12206224430,"Sốp giao hàng nhanh và chất lượng, đúng mẫu mã ạ. Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. Hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. Xin nghiêng mình cảm ơn vì tất cả.",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,9,0.8567200899124146,rag_HealthBeauty_10889575803,"Đóng gói ok có cả thẻ cam kết ,lần đầu mua cũng thấy ổn.chưa sử dụng nên chưa biết hàng chuẩn ko",1,1: nội dung liên quan trực tiếp tới câu truy vấn.
q06,Đóng gói sản phẩm có chắc chắn và đẹp không?,10,10,0.8558225631713867,rag_HomeLifestyle_15767930293,Đóng gói sơ sài nên bị vỡ và gãy 1chiếc 👉giá cả thì phải chăng Nói chung là shop đóng gói cẩn thận hơn chút là ok,1,1: có nhận xét đóng gói sơ sài gây vỡ/gãy; vẫn trả lời câu hỏi về độ chắc chắn.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,3,1,0.8365275859832764,rag_Electronic_16192281193,"Đánh giá có nghĩa nhận định giá trị. Những từ có nghĩa gần với đánh giá là phê bình, nhận xét, nhận định, bình luận, xem xét.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,3,2,0.8312456607818604,rag_HealthBeauty_13755516294,Hàng đẹp giá rẻ hơn nhiều so với các shop khác thích điều này có thể làm được điều đó không phải là người như thế,1,1: có nhận xét giá rẻ hơn shop khác.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,3,3,0.8303564190864563,rag_Fashion_16212395130,Đã nhận được hàng. Đúng loại đúng sản phẩm. Giao hàng khá nhanh. Giá rẻ nên không kì vọng nhiều. Tiền nào của nấy thôi.,1,"1: nói giá rẻ, tiền nào của nấy."
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,5,1,0.8365275859832764,rag_Electronic_16192281193,"Đánh giá có nghĩa nhận định giá trị. Những từ có nghĩa gần với đánh giá là phê bình, nhận xét, nhận định, bình luận, xem xét.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,5,2,0.8312456607818604,rag_HealthBeauty_13755516294,Hàng đẹp giá rẻ hơn nhiều so với các shop khác thích điều này có thể làm được điều đó không phải là người như thế,1,1: có nhận xét giá rẻ hơn shop khác.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,5,3,0.8303564190864563,rag_Fashion_16212395130,Đã nhận được hàng. Đúng loại đúng sản phẩm. Giao hàng khá nhanh. Giá rẻ nên không kì vọng nhiều. Tiền nào của nấy thôi.,1,"1: nói giá rẻ, tiền nào của nấy."
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,5,4,0.8290371894836426,rag_Fashion_15813104131,Màu sắc:dc Đúng với mô tả:Đúng Chất liệu:ok Sản phẩm OK đáng để mua giá cả hợp lí,1,"1: nói đáng mua, giá hợp lí."
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,5,5,0.8285602927207947,rag_HealthBeauty_15777061746,Shop giao đủ 100c là 10 bịch 26k Khẩu trang cũng dày với giá như này thì rất ổn Đánh giá shop 5sao⭐️⭐️,1,1: nói giá 26k và rất ổn.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,1,0.8365275859832764,rag_Electronic_16192281193,"Đánh giá có nghĩa nhận định giá trị. Những từ có nghĩa gần với đánh giá là phê bình, nhận xét, nhận định, bình luận, xem xét.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,2,0.8312456607818604,rag_HealthBeauty_13755516294,Hàng đẹp giá rẻ hơn nhiều so với các shop khác thích điều này có thể làm được điều đó không phải là người như thế,1,1: có nhận xét giá rẻ hơn shop khác.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,3,0.8303564190864563,rag_Fashion_16212395130,Đã nhận được hàng. Đúng loại đúng sản phẩm. Giao hàng khá nhanh. Giá rẻ nên không kì vọng nhiều. Tiền nào của nấy thôi.,1,"1: nói giá rẻ, tiền nào của nấy."
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,4,0.8290371894836426,rag_Fashion_15813104131,Màu sắc:dc Đúng với mô tả:Đúng Chất liệu:ok Sản phẩm OK đáng để mua giá cả hợp lí,1,"1: nói đáng mua, giá hợp lí."
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,5,0.8285602927207947,rag_HealthBeauty_15777061746,Shop giao đủ 100c là 10 bịch 26k Khẩu trang cũng dày với giá như này thì rất ổn Đánh giá shop 5sao⭐️⭐️,1,1: nói giá 26k và rất ổn.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,6,0.8281154632568359,rag_HealthBeauty_14774712879,"Sản phẩm phù hợp giá tiền, thời trang tiện lợi ko mỏng lắm mà cũng ko dày nói chung thích hợp với thời buổi hiện tại không dịch",1,1: nói phù hợp giá tiền.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,7,0.8275620937347412,rag_HomeLifestyle_15969288169,"Đàn ông nên nhớ: Thích gái lẳng lơ thì đừng sợ ngoại tình. Thích gái xinh thì phải biết chi tiền. Thích gái ngoan phải biết chiều chuộng. Còn thích con gái nghiêm túc thì bản thân phải đáng tin cậy trước đã. Đời mà, cái gì cũng có cái giá hết rồi. Có ai cho không ai cái gì bao giờ.,,",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,8,0.8274972438812256,rag_HealthBeauty_13691832665,Hàng đủ số lượng chất lượng lượng tốt nhân viên nhiệt tình shipper thân thiện nói chung là tốt nên mua nha mọi người,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,9,0.8269849419593811,rag_Fashion_15532435612,"Chất liệu:tốt Màu sắc:Hồng Đúng với mô tả:đúng Vào tháng 11 tới đây, ĐT Việt Nam sẽ tham dự giải đấu quan trọng bậc nhất trong năm 2024 là AFF Cup. Tuy nhiên, HLV Kim Sang Sik sẽ gặp một số vướng mắc bởi đây cũng là thời gian mà CLB CAHN và Thanh Hóa tham dự giải vô địch các CLB Đông Nam Á. Đặc biệt, CAHN đóng góp rất nhiều tuyển thủ quốc gia trong mỗi đợt hội quân, do đó sẽ có những xung đột lợi ích nhất định. Mới đây, ông Nguyễn Xuân Vũ – Phó chủ tịch LĐBĐ Việt Nam đã có những chia sẻ về vấn đề này: ""Câu chuyện này đối với các nước khác cũng như nhau, họ đều có CLB dự giả",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q07,Khách hàng đánh giá giá cả và độ đáng tiền như thế nào?,10,10,0.826886773109436,rag_HealthBeauty_10488880695,"Với e thì đây là quy chuẩn. thái độ và chất lượng luôn là 2 yếu tố song song cùng nhau. Còn packaging chỉ là điểm thêm vào thôi ạ. Nhà e dùng túi giấy, khách có thể sử dụng nhiều lần. Nhưng nếu như là hộp/ tag khách chỉ giữ 1-2 lần đầu thôi. Và 10 khách thì mới có 1 khách giữ lại toàn bộ tag/ hộ để sử dụng và sưu tầm. Nên dù làm gì mình cũng nên đầu tư nhiều nhất vào cách chăm sóc khách cũ - thu hút khách mới và sản phẩm. Packaging lâu lâu đổi 1 mẫu mới cũng có 1 cách thu hút lại khách mà hêhhe 😍",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,3,1,0.8536747694015503,rag_Fashion_15464261240,"Áo có vẻ dễ bị dãn, nhưng mức giá này thì chấp nhận. Cho 2 sao vì trên shop báo có 2 mặt hàng khuyến mãi kèm nhưng thực tế không có!",1,"1: có điểm chê về độ dãn và khuyến mãi không đúng, liên quan giá trị nhận được."
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,3,2,0.8535812497138977,rag_HomeLifestyle_13580796429,"Nhựa cứng, mình tháo ra mạnh tay làm gãy 1 khấc nhỏ mà ko ảnh hưởng gì tới giá nhé, ko phải do sản phẩm lỗi đâu. Giá rẻ nên ko yêu cầu cao được, đáp ứng được nhu cầu để dép gọn gàng",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,3,3,0.852138876914978,rag_Fashion_14775291137,"Shop bán hàng rất dễ thương nhiệt tình hỗ trợ đổi trả, dép đi êm nhẹ nhàng ko đau đi rất ưng, mặc dù ko phải hàng thật, nhưng đi ko bị đau chân, shop bán hàng rất là có tâm, chúc shop buôn bán đắt, bán hàng dễ thương như vậy, thì sẽ bán đắt đc Hoài Hoài",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,5,1,0.8536747694015503,rag_Fashion_15464261240,"Áo có vẻ dễ bị dãn, nhưng mức giá này thì chấp nhận. Cho 2 sao vì trên shop báo có 2 mặt hàng khuyến mãi kèm nhưng thực tế không có!",1,"1: có điểm chê về độ dãn và khuyến mãi không đúng, liên quan giá trị nhận được."
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,5,2,0.8535812497138977,rag_HomeLifestyle_13580796429,"Nhựa cứng, mình tháo ra mạnh tay làm gãy 1 khấc nhỏ mà ko ảnh hưởng gì tới giá nhé, ko phải do sản phẩm lỗi đâu. Giá rẻ nên ko yêu cầu cao được, đáp ứng được nhu cầu để dép gọn gàng",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,5,3,0.852138876914978,rag_Fashion_14775291137,"Shop bán hàng rất dễ thương nhiệt tình hỗ trợ đổi trả, dép đi êm nhẹ nhàng ko đau đi rất ưng, mặc dù ko phải hàng thật, nhưng đi ko bị đau chân, shop bán hàng rất là có tâm, chúc shop buôn bán đắt, bán hàng dễ thương như vậy, thì sẽ bán đắt đc Hoài Hoài",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,5,4,0.8518034219741821,rag_Electronic_6966198602,Um thì nhìn cũng ổn mà sao ghi dây dù nhưng mà giao dây bthuong k biết là do giao sai sản phẩm ha là giá rẻ nên k đc dây dù. Giá rẻ thì cũng k bàn cải gì nhiều nên thôi cho shop 5* luôn. Còn nghe đc lâu ha k thì xài lâu mới biết đc😆,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,5,5,0.8491994142532349,rag_HomeLifestyle_12484004173,"@🎶🎤Nụcuời.củaMẸ💞🎤🎶: 💯🤩chipu 🇻🇳 em bé nhỏ xíu bên cạnh các tiền bối ,đáng yêu quá trời 👏.mong rằng 3tập tiếp theo sẽ có GTV và alin nữa là happy như một gia đình",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,1,0.8536747694015503,rag_Fashion_15464261240,"Áo có vẻ dễ bị dãn, nhưng mức giá này thì chấp nhận. Cho 2 sao vì trên shop báo có 2 mặt hàng khuyến mãi kèm nhưng thực tế không có!",1,"1: có điểm chê về độ dãn và khuyến mãi không đúng, liên quan giá trị nhận được."
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,2,0.8535812497138977,rag_HomeLifestyle_13580796429,"Nhựa cứng, mình tháo ra mạnh tay làm gãy 1 khấc nhỏ mà ko ảnh hưởng gì tới giá nhé, ko phải do sản phẩm lỗi đâu. Giá rẻ nên ko yêu cầu cao được, đáp ứng được nhu cầu để dép gọn gàng",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,3,0.852138876914978,rag_Fashion_14775291137,"Shop bán hàng rất dễ thương nhiệt tình hỗ trợ đổi trả, dép đi êm nhẹ nhàng ko đau đi rất ưng, mặc dù ko phải hàng thật, nhưng đi ko bị đau chân, shop bán hàng rất là có tâm, chúc shop buôn bán đắt, bán hàng dễ thương như vậy, thì sẽ bán đắt đc Hoài Hoài",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,4,0.8518034219741821,rag_Electronic_6966198602,Um thì nhìn cũng ổn mà sao ghi dây dù nhưng mà giao dây bthuong k biết là do giao sai sản phẩm ha là giá rẻ nên k đc dây dù. Giá rẻ thì cũng k bàn cải gì nhiều nên thôi cho shop 5* luôn. Còn nghe đc lâu ha k thì xài lâu mới biết đc😆,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,5,0.8491994142532349,rag_HomeLifestyle_12484004173,"@🎶🎤Nụcuời.củaMẸ💞🎤🎶: 💯🤩chipu 🇻🇳 em bé nhỏ xíu bên cạnh các tiền bối ,đáng yêu quá trời 👏.mong rằng 3tập tiếp theo sẽ có GTV và alin nữa là happy như một gia đình",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,6,0.8491454124450684,rag_HealthBeauty_15286500957,Các bạn thêm tiền vào mua 1 cái chất hơn chứ mình mới chải nó đã như răng rụng. Shops thông cảm có sao nói vậy,1,1: nói nên thêm tiền mua loại chất hơn; ngụ ý sản phẩm không đáng tiền.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,7,0.8491189479827881,rag_HealthBeauty_15567053378,"Mik cg bth , mik nhắn như này để nhận xử thôi chứ ko có nhận xét j mấy........",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,8,0.8487266898155212,rag_HomeLifestyle_15741731978,"Bởi vậy, từ lâu rồi mình đã rút ra kinh nghiệm là giận nhau sẽ 1 mình suy nghĩ đúng hay sai và cần thì hỏi người đang hạnh phúc đừng hỏi người đang độc thân hay ế chổng ế cheo 🤣(chủ yếu nhận xu)",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,9,0.8485504984855652,rag_HealthBeauty_14774712879,"Sản phẩm phù hợp giá tiền, thời trang tiện lợi ko mỏng lắm mà cũng ko dày nói chung thích hợp với thời buổi hiện tại không dịch",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q08,Có review nào chê sản phẩm đắt hoặc không đáng tiền?,10,10,0.8483063578605652,rag_HealthBeauty_10488880695,"Với e thì đây là quy chuẩn. thái độ và chất lượng luôn là 2 yếu tố song song cùng nhau. Còn packaging chỉ là điểm thêm vào thôi ạ. Nhà e dùng túi giấy, khách có thể sử dụng nhiều lần. Nhưng nếu như là hộp/ tag khách chỉ giữ 1-2 lần đầu thôi. Và 10 khách thì mới có 1 khách giữ lại toàn bộ tag/ hộ để sử dụng và sưu tầm. Nên dù làm gì mình cũng nên đầu tư nhiều nhất vào cách chăm sóc khách cũ - thu hút khách mới và sản phẩm. Packaging lâu lâu đổi 1 mẫu mới cũng có 1 cách thu hút lại khách mà hêhhe 😍",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q09,Khách hàng nói gì về dịch vụ shop và tư vấn?,3,1,0.8497213125228882,rag_HealthBeauty_15824917629,"Of course it's important, because when someone calls my name, they know who I am9 Hãy kể cho tôi- Giúp đỡ Cách trình bày Thiết kế viee Ôn tập Gửi thư QUÊ QUỐC 1. Người giới thiệu Whal's (aanme của bometown của bạn (một lần nữa)? 2. Đó là thành phố lớn hay thị trấn nhỏ? 3. Hãy mô tả bometowa của bạn một chút. 4. Bạn đã sống ở đó bao lâu rồi? 5. Bạn có thích thành phố quê hương của mình không? 6. Bạn có thích Iviag ở đó không? 7. Bạn thích (nhất) điều gì ở hometowa của mình? 8. Có điều gì bạn không thích ở nó không?",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q09,Khách hàng nói gì về dịch vụ shop và tư vấn?,3,2,0.8419214487075806,rag_HealthBeauty_10488880695,"Với e thì đây là quy chuẩn. thái độ và chất lượng luôn là 2 yếu tố song song cùng nhau. Còn packaging chỉ là điểm thêm vào thôi ạ. Nhà e dùng túi giấy, khách có thể sử dụng nhiều lần. Nhưng nếu như là hộp/ tag khách chỉ giữ 1-2 lần đầu thôi. Và 10 khách thì mới có 1 khách giữ lại toàn bộ tag/ hộ để sử dụng và sưu tầm. Nên dù làm gì mình cũng nên đầu tư nhiều nhất vào cách chăm sóc khách cũ - thu hút khách mới và sản phẩm. Packaging lâu lâu đổi 1 mẫu mới cũng có 1 cách thu hút lại khách mà hêhhe 😍",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
